case_name,base_cycle,target_cycle,method,variable,effective_window,slope,base_value,predicted_value,reference_value,strain_range_reference,absolute_error,relative_error_percent,normalized_error_percent,drift_direction_ok,finite,status
B1_stress_m150_to_250,20,500,linear_last_20,strain_max,20,8.666383672124198e-05,0.0190832023465383,0.06068184397273445,0.0378917105920658,0.0032874532267834,0.022790133380668647,60.14543293128789,693.2458595910608,True,True,ok
B1_stress_m150_to_250,20,500,linear_last_20,strain_min,20,0.00022143841451856318,0.0147106572474467,0.12100109621635703,0.0346042573652824,0.0032874532267834,0.08639683885107463,249.67112554698096,2628.078116737478,True,True,ok
B1_stress_m150_to_250,20,500,linear_last_20,strain_range,20,-0.00013477457779731582,0.0043725450990916,-0.06031925224361999,0.0032874532267834,0.0032874532267834,0.06360670547040338,1934.8322571463382,1934.8322571463382,True,True,ok
B1_stress_m150_to_250,20,500,linear_last_20,hysteresis_area,20,-0.03247491548503026,0.7205496833463076,-14.867409749468218,0.4294500534304517,0.0032874532267834,15.29685980289867,3561.964815397551,465310.3404870598,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_20,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.07064932497125324,0.0362479839786741,0.0032874532267834,0.034401340992579146,94.90552912630564,1046.4435117222656,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_20,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.056679366561039383,0.0222780255684597,0.0032874532267834,0.03440134099257969,154.41826694589878,1046.443511722282,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_20,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.04872179442209326,0.0378917105920658,0.0032874532267834,0.01083008383002746,28.581670399158988,329.4368948520107,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_20,strain_min,20,0.00016222124640201554,0.0147106572474467,0.09257685552041416,0.0346042573652824,0.0032874532267834,0.057972598155131755,167.5302479205759,1763.4501285925487,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_20,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.04385506109832075,0.0032874532267834,0.0032874532267834,0.04714251432510415,1434.0132337405337,1434.0132337405337,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_20,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-12.115936765294297,0.4294500534304517,0.0032874532267834,12.545386818724749,2921.2679608518065,381614.153975348,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_50,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.07064932497125324,0.0362479839786741,0.0032874532267834,0.034401340992579146,94.90552912630564,1046.4435117222656,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_50,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.056679366561039383,0.0222780255684597,0.0032874532267834,0.03440134099257969,154.41826694589878,1046.443511722282,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_50,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.04872179442209326,0.0378917105920658,0.0032874532267834,0.01083008383002746,28.581670399158988,329.4368948520107,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_50,strain_min,20,0.00016222124640201554,0.0147106572474467,0.09257685552041416,0.0346042573652824,0.0032874532267834,0.057972598155131755,167.5302479205759,1763.4501285925487,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_50,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.04385506109832075,0.0032874532267834,0.0032874532267834,0.04714251432510415,1434.0132337405337,1434.0132337405337,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_50,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-12.115936765294297,0.4294500534304517,0.0032874532267834,12.545386818724749,2921.2679608518065,381614.153975348,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_100,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.07064932497125324,0.0362479839786741,0.0032874532267834,0.034401340992579146,94.90552912630564,1046.4435117222656,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_100,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.056679366561039383,0.0222780255684597,0.0032874532267834,0.03440134099257969,154.41826694589878,1046.443511722282,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_100,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.04872179442209326,0.0378917105920658,0.0032874532267834,0.01083008383002746,28.581670399158988,329.4368948520107,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_100,strain_min,20,0.00016222124640201554,0.0147106572474467,0.09257685552041416,0.0346042573652824,0.0032874532267834,0.057972598155131755,167.5302479205759,1763.4501285925487,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_100,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.04385506109832075,0.0032874532267834,0.0032874532267834,0.04714251432510415,1434.0132337405337,1434.0132337405337,True,True,ok
B1_stress_m150_to_250,20,500,least_squares_last_100,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-12.115936765294297,0.4294500534304517,0.0032874532267834,12.545386818724749,2921.2679608518065,381614.153975348,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_2,strain_mean,2,6.671516079599996e-05,0.0168969297969925,0.08227778737707246,0.0548718457286801,0.0032863777785333,0.027405941648392364,49.945361386063205,833.9254795175601,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_2,ratcheting_strain,2,6.671516079599996e-05,0.0029269713867781,0.06830782896685805,0.0409018873184656,0.0032863777785333,0.027405941648392454,67.00410040985993,833.925479517563,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_2,strain_max,2,4.8552995434998636e-05,0.0190832023465383,0.06666513787283695,0.0565150346179468,0.0032863777785333,0.010150103254890158,17.960005374688233,308.8538183647322,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_2,strain_min,2,8.487732615700128e-05,0.0147106572474467,0.09789043688130795,0.0532286568394134,0.0032863777785333,0.044661780041894555,83.9055176173909,1358.9971406703876,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_2,strain_range,2,-3.632433072190029e-05,0.0043725450990916,-0.031225299008370684,0.0032863777785333,0.0032863777785333,0.034511676786903984,1050.1433223026002,1050.1433223026002,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_2,hysteresis_area,2,-0.010143507432475829,0.7205496833463076,-9.220087600480005,0.4291684042802457,0.0032863777785333,9.64925600476025,2248.3612280225816,293613.71865977877,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_5,strain_mean,5,6.82928552956999e-05,0.0168969297969925,0.0838239279867784,0.0548718457286801,0.0032863777785333,0.028952082258098304,52.763091661350465,880.9724325430269,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_5,ratcheting_strain,5,6.82928552957e-05,0.0029269713867781,0.0698539695765641,0.0409018873184656,0.0032863777785333,0.028952082258098505,70.78422086657056,880.9724325430332,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_5,strain_max,5,4.822920471784977e-05,0.0190832023465383,0.06634782297003108,0.0565150346179468,0.0032863777785333,0.009832788352084287,17.398535484505935,299.1983580315173,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_5,strain_min,5,8.835650587355002e-05,0.0147106572474467,0.10130003300352572,0.0532286568394134,0.0032863777785333,0.04807137616411232,90.31108244782472,1462.7465070545368,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_5,strain_range,5,-4.012730115570003e-05,0.0043725450990916,-0.03495221003349443,0.0032863777785333,0.0032863777785333,0.03823858781202773,1163.54814902301,1163.54814902301,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_5,hysteresis_area,5,-0.01128921227259222,0.7205496833463076,-10.342878343794068,0.4291684042802457,0.0032863777785333,10.772046748074313,2509.98131284618,327778.7118217992,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_10,strain_mean,10,7.162719625802221e-05,0.0168969297969925,0.08709158212985428,0.0548718457286801,0.0032863777785333,0.03221973640117418,58.71815677658854,980.402697816249,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_10,ratcheting_strain,10,7.162719625802221e-05,0.0029269713867781,0.07312162371963987,0.0409018873184656,0.0032863777785333,0.03221973640117427,78.7732266491975,980.4026978162517,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_10,strain_max,10,4.736140773263316e-05,0.0190832023465383,0.06549738192451879,0.0565150346179468,0.0032863777785333,0.008982347306571992,15.893730521965523,273.3205952536834,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_10,strain_min,10,9.589298478341108e-05,0.0147106572474467,0.10868578233518957,0.0532286568394134,0.0032863777785333,0.055457125495776166,104.1865956961602,1687.4848003788081,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_10,strain_range,10,-4.853157705077782e-05,0.0043725450990916,-0.043188400410670666,0.0032863777785333,0.0032863777785333,0.046474778189203966,1414.1642051251185,1414.1642051251185,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_10,hysteresis_area,10,-0.013802115741966707,0.7205496833463076,-12.805523743781066,0.4291684042802457,0.0032863777785333,13.234692148061312,3083.799276942833,402713.6574045335,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_20,strain_mean,20,0.00015405112561990008,0.0168969297969925,0.1678670329044946,0.0548718457286801,0.0032863777785333,0.1129951871758145,205.92561754625802,3438.28965476525,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_20,ratcheting_strain,20,0.0001540511256199,0.0029269713867781,0.1538970744942801,0.0409018873184656,0.0032863777785333,0.11299518717581451,276.2591033905705,3438.289654765251,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_20,strain_max,20,8.666383672124198e-05,0.0190832023465383,0.10401376233335544,0.0565150346179468,0.0032863777785333,0.04749872771540864,84.0461799882275,1445.3215946648463,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_20,strain_min,20,0.00022143841451856318,0.0147106572474467,0.2317203034756386,0.0532286568394134,0.0032863777785333,0.1784916466362252,335.32998432539864,5431.257714865801,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_20,strain_range,20,-0.00013477457779731582,0.0043725450990916,-0.1277065411422779,0.0032863777785333,0.0032863777785333,0.1309929189208112,3985.936120200792,3985.936120200792,True,True,ok
B1_stress_m150_to_250,20,1000,linear_last_20,hysteresis_area,20,-0.03247491548503026,0.7205496833463076,-31.10486749198335,0.4291684042802457,0.0032863777785333,31.534035896263596,7347.706770061283,959537.7653246284,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_20,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.12664140327777484,0.0548718457286801,0.0032863777785333,0.07176955754909475,130.794866832013,2183.8498914487327,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_20,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.11267144486756155,0.0409018873184656,0.0032863777785333,0.07176955754909595,175.46759392859315,2183.8498914487695,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_20,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.07959532783412968,0.0565150346179468,0.0032863777785333,0.02308029321618288,40.839209198420185,702.3018889351041,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_20,strain_min,20,0.00016222124640201554,0.0147106572474467,0.17368747872142193,0.0532286568394134,0.0032863777785333,0.12045882188200853,226.30445522122258,3665.39789396242,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_20,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.09409215088729195,0.0032863777785333,0.0032863777785333,0.09737852866582525,2963.0960050273034,2963.0960050273034,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_20,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-25.487276815961593,0.4291684042802457,0.0032863777785333,25.91644522024184,6038.758902511956,788602.1317916855,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_50,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.12664140327777484,0.0548718457286801,0.0032863777785333,0.07176955754909475,130.794866832013,2183.8498914487327,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_50,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.11267144486756155,0.0409018873184656,0.0032863777785333,0.07176955754909595,175.46759392859315,2183.8498914487695,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_50,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.07959532783412968,0.0565150346179468,0.0032863777785333,0.02308029321618288,40.839209198420185,702.3018889351041,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_50,strain_min,20,0.00016222124640201554,0.0147106572474467,0.17368747872142193,0.0532286568394134,0.0032863777785333,0.12045882188200853,226.30445522122258,3665.39789396242,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_50,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.09409215088729195,0.0032863777785333,0.0032863777785333,0.09737852866582525,2963.0960050273034,2963.0960050273034,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_50,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-25.487276815961593,0.4291684042802457,0.0032863777785333,25.91644522024184,6038.758902511956,788602.1317916855,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_100,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.12664140327777484,0.0548718457286801,0.0032863777785333,0.07176955754909475,130.794866832013,2183.8498914487327,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_100,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.11267144486756155,0.0409018873184656,0.0032863777785333,0.07176955754909595,175.46759392859315,2183.8498914487695,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_100,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.07959532783412968,0.0565150346179468,0.0032863777785333,0.02308029321618288,40.839209198420185,702.3018889351041,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_100,strain_min,20,0.00016222124640201554,0.0147106572474467,0.17368747872142193,0.0532286568394134,0.0032863777785333,0.12045882188200853,226.30445522122258,3665.39789396242,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_100,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.09409215088729195,0.0032863777785333,0.0032863777785333,0.09737852866582525,2963.0960050273034,2963.0960050273034,True,True,ok
B1_stress_m150_to_250,20,1000,least_squares_last_100,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-25.487276815961593,0.4291684042802457,0.0032863777785333,25.91644522024184,6038.758902511956,788602.1317916855,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_2,strain_mean,2,6.671516079599996e-05,0.0168969297969925,0.34913843056107224,0.2038270221291175,0.0032863719411082,0.14531140843195475,71.2915328468592,4421.636109239485,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_2,ratcheting_strain,2,6.671516079599996e-05,0.0029269713867781,0.3351684721508579,0.1898570637189031,0.0032863719411082,0.14531140843195478,76.53726734502682,4421.636109239486,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_2,strain_max,2,4.8552995434998636e-05,0.0190832023465383,0.2608771196128315,0.2054702080996716,0.0032863719411082,0.05540691151315991,26.96591005849498,1685.9598519599124,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_2,strain_min,2,8.487732615700128e-05,0.0147106572474467,0.43739974150931304,0.2021838361585634,0.0032863719411082,0.23521590535074965,116.33764094093097,7157.31236651906,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_2,strain_range,2,-3.632433072190029e-05,0.0043725450990916,-0.17652262189597184,0.0032863719411082,0.0032863719411082,0.17980899383708004,5471.352514543637,5471.352514543637,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_2,hysteresis_area,2,-0.010143507432475829,0.7205496833463076,-49.79411733038332,0.4291665219600753,0.0032863719411082,50.2232838523434,11702.516688152948,1528228.8417849494,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_5,strain_mean,5,6.82928552956999e-05,0.0168969297969925,0.3569953491695779,0.2038270221291175,0.0032863719411082,0.15316832704046043,75.14623205525393,4660.711866618799,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_5,ratcheting_strain,5,6.82928552957e-05,0.0029269713867781,0.3430253907593641,0.1898570637189031,0.0032863719411082,0.15316832704046102,80.67560091798198,4660.711866618816,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_5,strain_max,5,4.822920471784977e-05,0.0190832023465383,0.25926464184143017,0.2054702080996716,0.0032863719411082,0.053794433741758574,26.181135571568323,1636.8942622976058,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_5,strain_min,5,8.835650587355002e-05,0.0147106572474467,0.4547260564977258,0.2021838361585634,0.0032863719411082,0.2525422203391624,124.90722559102363,7684.529470939995,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_5,strain_range,5,-4.012730115570003e-05,0.0043725450990916,-0.19546141465629455,0.0032863719411082,0.0032863719411082,0.19874778659740275,6047.635208642357,6047.635208642357,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_5,hysteresis_area,5,-0.01128921227259222,0.7205496833463076,-55.49972743416295,0.4291665219600753,0.0032863719411082,55.92889395612303,13031.979684875329,1701843.0950108224,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_10,strain_mean,10,7.162719625802221e-05,0.0168969297969925,0.3736003671619431,0.2038270221291175,0.0032863719411082,0.16977334503282562,83.29285452901333,5165.980846817242,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_10,ratcheting_strain,10,7.162719625802221e-05,0.0029269713867781,0.35963040875172875,0.1898570637189031,0.0032863719411082,0.16977334503282565,89.4216637017979,5165.980846817243,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_10,strain_max,10,4.736140773263316e-05,0.0190832023465383,0.25494301285505144,0.2054702080996716,0.0032863719411082,0.04947280475537985,24.077848177085155,1505.3927443981613,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_10,strain_min,10,9.589298478341108e-05,0.0147106572474467,0.49225772146883384,0.2021838361585634,0.0032863719411082,0.29007388531027045,143.47036381423638,8826.568949236294,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_10,strain_range,10,-4.853157705077782e-05,0.0043725450990916,-0.23731470861378196,0.0032863719411082,0.0032863719411082,0.24060108055489016,7321.176204838121,7321.176204838121,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_10,hysteresis_area,10,-0.013802115741966707,0.7205496833463076,-68.01398671164789,0.4291665219600753,0.0032863719411082,68.44315323360796,15947.92457739169,2082635.6377217665,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_20,strain_mean,20,0.00015405112561990008,0.0168969297969925,0.7840715353840949,0.2038270221291175,0.0032863719411082,0.5802445132549774,284.67496958642323,17656.081650311095,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_20,ratcheting_strain,20,0.0001540511256199,0.0029269713867781,0.7701015769738802,0.1898570637189031,0.0032863719411082,0.5802445132549771,305.62176718063563,17656.081650311084,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_20,strain_max,20,8.666383672124198e-05,0.0190832023465383,0.45066910921832337,0.2054702080996716,0.0032863719411082,0.24519890111865178,119.33550045352958,7461.081871212912,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_20,strain_min,20,0.00022143841451856318,0.0147106572474467,1.1174739615498914,0.2021838361585634,0.0032863719411082,0.915290125391328,452.70192849319,27851.08142941004,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_20,strain_range,20,-0.00013477457779731582,0.0043725450990916,-0.6668048523315412,0.0032863719411082,0.0032863719411082,0.6700912242726493,20389.999558196305,20389.999558196305,True,True,ok
B1_stress_m150_to_250,20,5000,linear_last_20,hysteresis_area,20,-0.03247491548503026,0.7205496833463076,-161.00452943210436,0.4291665219600753,0.0032863719411082,161.43369595406443,37615.631157987285,4912216.232579787,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_20,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.5745780297299476,0.2038270221291175,0.0032863719411082,0.37075100760083013,181.89492429810016,11281.468264843112,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_20,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.5606080713197389,0.1898570637189031,0.0032863719411082,0.3707510076008358,195.27901692915628,11281.468264843284,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_20,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.32658359513042107,0.2054702080996716,0.0032863719411082,0.12111338703074948,58.94450010582486,3685.3219660191216,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_20,strain_min,20,0.00016222124640201554,0.0147106572474467,0.822572464329484,0.2021838361585634,0.0032863719411082,0.6203886281709207,306.8438308215592,18877.614563667405,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_20,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.4959888691990616,0.0032863719411082,0.0032863719411082,0.4992752411401698,15192.29259764824,15192.29259764824,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_20,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-132.45799722129993,0.4291665219600753,0.0032863719411082,132.88716374326,30964.00975927528,4043582.5927374805,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_50,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.5745780297299476,0.2038270221291175,0.0032863719411082,0.37075100760083013,181.89492429810016,11281.468264843112,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_50,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.5606080713197389,0.1898570637189031,0.0032863719411082,0.3707510076008358,195.27901692915628,11281.468264843284,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_50,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.32658359513042107,0.2054702080996716,0.0032863719411082,0.12111338703074948,58.94450010582486,3685.3219660191216,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_50,strain_min,20,0.00016222124640201554,0.0147106572474467,0.822572464329484,0.2021838361585634,0.0032863719411082,0.6203886281709207,306.8438308215592,18877.614563667405,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_50,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.4959888691990616,0.0032863719411082,0.0032863719411082,0.4992752411401698,15192.29259764824,15192.29259764824,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_50,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-132.45799722129993,0.4291665219600753,0.0032863719411082,132.88716374326,30964.00975927528,4043582.5927374805,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_100,strain_mean,20,0.0001119841566130432,0.0168969297969925,0.5745780297299476,0.2038270221291175,0.0032863719411082,0.37075100760083013,181.89492429810016,11281.468264843112,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_100,ratcheting_strain,20,0.00011198415661304434,0.0029269713867781,0.5606080713197389,0.1898570637189031,0.0032863719411082,0.3707510076008358,195.27901692915628,11281.468264843284,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_100,strain_max,20,6.174706682407284e-05,0.0190832023465383,0.32658359513042107,0.2054702080996716,0.0032863719411082,0.12111338703074948,58.94450010582486,3685.3219660191216,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_100,strain_min,20,0.00016222124640201554,0.0147106572474467,0.822572464329484,0.2021838361585634,0.0032863719411082,0.6203886281709207,306.8438308215592,18877.614563667405,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_100,strain_range,20,-0.0001004741795779424,0.0043725450990916,-0.4959888691990616,0.0032863719411082,0.0032863719411082,0.4992752411401698,15192.29259764824,15192.29259764824,True,True,ok
B1_stress_m150_to_250,20,5000,least_squares_last_100,hysteresis_area,20,-0.02674268010133459,0.7205496833463076,-132.45799722129993,0.4291665219600753,0.0032863719411082,132.88716374326,30964.00975927528,4043582.5927374805,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_2,strain_mean,2,6.671516079599996e-05,0.0168969297969925,0.682714234541072,0.3899714105109181,0.0032863657845036,0.29274282403015395,75.06776551814892,8907.79795148008,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_2,ratcheting_strain,2,6.671516079599996e-05,0.0029269713867781,0.6687442761308576,0.3760014521007037,0.0032863657845036,0.29274282403015395,77.85683336982147,8907.79795148008,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_2,strain_max,2,4.8552995434998636e-05,0.0190832023465383,0.5036420967878247,0.3916145934031699,0.0032863657845036,0.11202750338465478,28.60657015131244,3408.8567959447746,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_2,strain_min,2,8.487732615700128e-05,0.0147106572474467,0.8617863722943194,0.3883282276186663,0.0032863657845036,0.4734581446756531,121.9221552806054,14406.739107015386,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_2,strain_range,2,-3.632433072190029e-05,0.0043725450990916,-0.35814427550547334,0.0032863657845036,0.0032863657845036,0.36143064128997693,10997.882311039531,10997.882311039531,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_2,hysteresis_area,2,-0.010143507432475829,0.7205496833463076,-100.51165449276247,0.4291644209930531,0.0032863657845036,100.94081891375552,23520.313888133205,3071502.855516811,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_5,strain_mean,5,6.82928552956999e-05,0.0168969297969925,0.6984596256480775,0.3899714105109181,0.0032863657845036,0.3084882151371594,79.10534126924738,9386.910507399773,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_5,ratcheting_strain,5,6.82928552957e-05,0.0029269713867781,0.6844896672378641,0.3760014521007037,0.0032863657845036,0.3084882151371604,82.04442121530388,9386.910507399803,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_5,strain_max,5,4.822920471784977e-05,0.0190832023465383,0.500410665430679,0.3916145934031699,0.0032863657845036,0.10879607202750913,27.78141414038236,3310.5283818533485,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_5,strain_min,5,8.835650587355002e-05,0.0147106572474467,0.8965085858654759,0.3883282276186663,0.0032863657845036,0.5081803582468096,130.863615391317,15463.292632946195,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_5,strain_range,5,-4.012730115570003e-05,0.0043725450990916,-0.39609792043479475,0.0032863657845036,0.0032863657845036,0.39938428621929833,12152.76425109278,12152.76425109278,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_5,hysteresis_area,5,-0.01128921227259222,0.7205496833463076,-111.94578879712404,0.4291644209930531,0.0032863657845036,112.37495321811708,26184.59213326449,3419429.259761817,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_10,strain_mean,10,7.162719625802221e-05,0.0168969297969925,0.7317363484520543,0.3899714105109181,0.0032863657845036,0.34176493794113616,87.63845982795904,10399.479557409011,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_10,ratcheting_strain,10,7.162719625802221e-05,0.0029269713867781,0.7177663900418398,0.3760014521007037,0.0032863657845036,0.34176493794113616,90.8945792713593,10399.479557409011,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_10,strain_max,10,4.736140773263316e-05,0.0190832023465383,0.49175005151821727,0.3916145934031699,0.0032863657845036,0.10013545811504737,25.569899539457978,3046.9967338152733,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_10,strain_min,10,9.589298478341108e-05,0.0147106572474467,0.9717226453858893,0.3883282276186663,0.0032863657845036,0.583394417767223,150.2322973904718,17751.96238100269,True,True,ok
B1_stress_m150_to_250,20,10000,linear_last_10,strain_range,10,-4.853157705077782e-05,0.0043725450990916,-0.4799725938676711,0.0032863657845036,0.0032863657845036,0.4832589596521747,14704.965647187388,14704.965647187388,True,True,ok
