Time_s,Cycle_Number,U1_mm,EngStrain,RF1_N,Avg_S11_MPa,Avg_SDV1_p,Avg_SDV15_dp
1.3502578,1.3502578,0.02994843759,0.002994843759,1003.34375,250.8359375,0.009179596789,0
1.3702579,1.3702579,0.02594843693,0.002594843693,667.34375,166.8359375,0.009179596789,0
1.3902578,1.3902578,0.02194843814,0.002194843814,331.3437805,82.83594513,0.009179596789,0
1.4102578,1.4102578,0.01794843748,0.001794843748,-4.65622139,-1.164055347,0.009179596789,0
1.4302578,1.4302578,0.01394843776,0.001394843776,-340.6562195,-85.16405487,0.009179596789,0
1.4502578,1.4502578,0.009948437102,0.0009948437102,-676.65625,-169.1640625,0.009179596789,0
1.4702578,1.4702578,0.005948437378,0.0005948437378,-1012.65625,-253.1640625,0.009179596789,0
1.4902579,1.4902579,0.001948437537,0.0001948437537,-1348.65625,-337.1640625,0.009179596789,0
1.5102578,1.5102578,-0.002051562537,-0.0002051562537,-1598.984131,-399.7460327,0.00928180106,0.0001022040451
1.5302578,1.5302578,-0.006051562726,-0.0006051562726,-1729.102295,-432.2755737,0.00952698756,0.000245186442
1.5502578,1.5502578,-0.01005156245,-0.001005156245,-1886.851929,-471.7129822,0.009738821536,0.0002118341945
1.5702578,1.5702578,-0.01405156218,-0.001405156218,-2021.610352,-505.4025879,0.00997901801,0.0002401961829
1.5902578,1.5902578,-0.01805156283,-0.001805156283,-2144.396973,-536.0992432,0.01023267675,0.0002536591492
1.6102579,1.6102579,-0.02205156162,-0.002205156162,-2253.738037,-563.4345093,0.01050247811,0.0002698014141
1.6302578,1.6302578,-0.02605156228,-0.002605156228,-2349.930664,-587.482666,0.01078796294,0.0002854849445
1.6502578,1.6502578,-0.03005156294,-0.003005156294,-2433.331055,-608.3327637,0.01108867023,0.0003007067717
1.6702578,1.6702578,-0.03405156359,-0.003405156359,-2504.60791,-626.1519775,0.01140379813,0.0003151285346
1.6902578,1.6902578,-0.03805156425,-0.003805156425,-2564.662598,-641.1656494,0.01173227932,0.0003284811683
1.7102578,1.7102578,-0.04205156118,-0.004205156118,-2614.564697,-653.6411743,0.01207284257,0.000340563216
1.7302579,1.7302579,-0.04605156183,-0.004605156183,-2655.48584,-663.87146,0.0124240946,0.0003512518015
1.7502578,1.7502578,-0.049948439,-0.0049948439,-2685.810059,-671.4525146,0.01277730055,0.00035320592
1.7702578,1.7702578,-0.04594843835,-0.004594843835,-2349.922607,-587.4806519,0.01277730055,0
1.7902578,1.7902578,-0.04194843769,-0.004194843769,-2013.922485,-503.4806213,0.01277730055,0
1.8102578,1.8102578,-0.03794843704,-0.003794843704,-1677.922485,-419.4806213,0.01277730055,0
1.8302578,1.8302578,-0.03394843638,-0.003394843638,-1341.922485,-335.4806213,0.01277730055,0
1.8502578,1.8502578,-0.02994843759,-0.002994843759,-1005.922485,-251.4806213,0.01277730055,0
1.8702579,1.8702579,-0.02594843693,-0.002594843693,-669.9224854,-167.4806213,0.01277730055,0
1.8902578,1.8902578,-0.02194843814,-0.002194843814,-333.9225159,-83.48062897,0.01277730055,0
1.9102578,1.9102578,-0.01794843748,-0.001794843748,2.077484846,0.5193712115,0.01277730055,0
1.9302578,1.9302578,-0.01394843776,-0.001394843776,338.0774841,84.51937103,0.01277730055,0
1.9502578,1.9502578,-0.009948437102,-0.0009948437102,674.0775146,168.5193787,0.01277730055,0
1.9702578,1.9702578,-0.005948437378,-0.0005948437378,1010.077515,252.5193787,0.01277730055,0
1.9902579,1.9902579,-0.001948437537,-0.0001948437537,1346.077515,336.5193787,0.01277730055,0
2.0102577,2.0102577,0.002051562537,0.0002051562537,1597.098999,399.2747498,0.01287867688,0.0001013766159
2.0302577,2.0302577,0.006051562726,0.0006051562726,1727.052612,431.7631531,0.01312406361,0.0002453861525
2.0502579,2.0502579,0.01005156245,0.001005156245,1885.103882,471.2759705,0.0133355353,0.0002114719682
2.0702579,2.0702579,0.01405156218,0.001405156218,2020.005859,505.0014648,0.01357556507,0.0002400299418
2.0902579,2.0902579,0.01805156283,0.001805156283,2142.974365,535.7435913,0.01382900402,0.0002534385712
2.1102579,2.1102579,0.02205156162,0.002205156162,2252.494629,563.1236572,0.0140985921,0.0002695881994
2.1302578,2.1302578,0.02605156228,0.002605156228,2348.863525,587.2158813,0.01438386738,0.0002852753969
2.1502578,2.1502578,0.03005156294,0.003005156294,2432.432617,608.1081543,0.01468437351,0.0003005061299
2.1702578,2.1702578,0.03405156359,0.003405156359,2503.867432,625.9668579,0.01499931421,0.0003149406402
2.1902578,2.1902578,0.03805156425,0.003805156425,2564.06665,641.0166626,0.01532762311,0.0003283091646
2.2102578,2.2102578,0.04205156118,0.004205156118,2614.0979,653.5244751,0.01566803269,0.0003404093441
2.2302577,2.2302577,0.04605156183,0.004605156183,2655.132324,663.7830811,0.01601915061,0.0003511171963
2.2502577,2.2502577,0.049948439,0.0049948439,2685.552734,671.3881836,0.01637224108,0.0003530908143
2.2702577,2.2702577,0.04594843835,0.004594843835,2349.665283,587.4163208,0.01637224108,0
2.2902579,2.2902579,0.04194843769,0.004194843769,2013.665283,503.4163208,0.01637224108,0
2.3102579,2.3102579,0.03794843704,0.003794843704,1677.665283,419.4163208,0.01637224108,0
2.3302579,2.3302579,0.03394843638,0.003394843638,1341.665283,335.4163208,0.01637224108,0
2.3502579,2.3502579,0.02994843759,0.002994843759,1005.665283,251.4163208,0.01637224108,0
2.3702579,2.3702579,0.02594843693,0.002594843693,669.6652832,167.4163208,0.01637224108,0
2.3902578,2.3902578,0.02194843814,0.002194843814,333.6652527,83.41631317,0.01637224108,0
2.4102578,2.4102578,0.01794843748,0.001794843748,-2.334737301,-0.5836843252,0.01637224108,0
2.4302578,2.4302578,0.01394843776,0.001394843776,-338.3347473,-84.58368683,0.01637224108,0
2.4502578,2.4502578,0.009948437102,0.0009948437102,-674.3347168,-168.5836792,0.01637224108,0
2.4702578,2.4702578,0.005948437378,0.0005948437378,-1010.334717,-252.5836792,0.01637224108,0
2.4902577,2.4902577,0.001948437537,0.0001948437537,-1346.334717,-336.5836792,0.01637224108,0
2.5102577,2.5102577,-0.002051562537,-0.0002051562537,-1597.483521,-399.3708801,0.01647346467,0.0001012247158
2.5302577,2.5302577,-0.006051562726,-0.0006051562726,-1727.373535,-431.8433838,0.01671892777,0.0002454626374
2.5502579,2.5502579,-0.01005156245,-0.001005156245,-1885.420166,-471.3550415,0.01693040505,0.0002114768431
2.5702579,2.5702579,-0.01405156218,-0.001405156218,-2020.30542,-505.076355,0.01717045531,0.0002400503436
2.5902579,2.5902579,-0.01805156283,-0.001805156283,-2143.257812,-535.8144531,0.01742391288,0.0002534577216
2.6102579,2.6102579,-0.02205156162,-0.002205156162,-2252.761963,-563.1904907,0.01769351959,0.0002696072625
2.6302578,2.6302578,-0.02605156228,-0.002605156228,-2349.115234,-587.2788086,0.0179788135,0.0002852940524
2.6502578,2.6502578,-0.03005156294,-0.003005156294,-2432.669189,-608.1672974,0.01827933826,0.0003005239996
2.6702578,2.6702578,-0.03405156359,-0.003405156359,-2504.090088,-626.022522,0.01859429479,0.0003149573749
2.6902578,2.6902578,-0.03805156425,-0.003805156425,-2564.276367,-641.0690918,0.01892261952,0.0003283245023
2.7102578,2.7102578,-0.04205156118,-0.004205156118,-2614.296143,-653.5740356,0.019263044,0.0003404230811
2.7302577,2.7302577,-0.04605156183,-0.004605156183,-2655.320312,-663.8300781,0.0196141731,0.000351129187
2.7502577,2.7502577,-0.049948439,-0.0049948439,-2685.732178,-671.4330444,0.01996727288,0.000353101088
2.7702577,2.7702577,-0.04594843835,-0.004594843835,-2349.844727,-587.4611816,0.01996727288,0
2.7902579,2.7902579,-0.04194843769,-0.004194843769,-2013.844727,-503.4611816,0.01996727288,0
2.8102579,2.8102579,-0.03794843704,-0.003794843704,-1677.844727,-419.4611816,0.01996727288,0
2.8302579,2.8302579,-0.03394843638,-0.003394843638,-1341.844727,-335.4611816,0.01996727288,0
2.8502579,2.8502579,-0.02994843759,-0.002994843759,-1005.844727,-251.4611816,0.01996727288,0
2.8702579,2.8702579,-0.02594843693,-0.002594843693,-669.8447266,-167.4611816,0.01996727288,0
2.8902578,2.8902578,-0.02194843814,-0.002194843814,-333.844696,-83.46117401,0.01996727288,0
2.9102578,2.9102578,-0.01794843748,-0.001794843748,2.155303478,0.5388258696,0.01996727288,0
2.9302578,2.9302578,-0.01394843776,-0.001394843776,338.155304,84.53882599,0.01996727288,0
2.9502578,2.9502578,-0.009948437102,-0.0009948437102,674.1552734,168.5388184,0.01996727288,0
2.9702578,2.9702578,-0.005948437378,-0.0005948437378,1010.155273,252.5388184,0.01996727288,0
2.9902577,2.9902577,-0.001948437537,-0.0001948437537,1346.155273,336.5388184,0.01996727288,0
3.0102577,3.0102577,0.002051562537,0.0002051562537,1597.518677,399.3796692,0.02006824315,0.0001009687403
3.0302577,3.0302577,0.006051562726,0.0006051562726,1727.329346,431.8323364,0.02031380124,0.0002455583599
3.0502579,3.0502579,0.01005156245,0.001005156245,1885.418701,471.3546753,0.02052522637,0.0002114250528
3.0702579,3.0702579,0.01405156218,0.001405156218,2020.311768,505.0779419,0.02076526731,0.0002400420926
3.0902579,3.0902579,0.01805156283,0.001805156283,2143.27832,535.8195801,0.02101870812,0.00025343991
3.1102579,3.1102579,0.02205156162,0.002205156162,2252.796387,563.1990967,0.02128829807,0.0002695905569
3.1302578,3.1302578,0.02605156228,0.002605156228,2349.163574,587.2908936,0.02157357521,0.0002852775797
3.1502578,3.1502578,0.03005156294,0.003005156294,2432.730957,608.1827393,0.02187408321,0.0003005082253
3.1702578,3.1702578,0.03405156359,0.003405156359,2504.164062,626.0410156,0.0221890267,0.0003149426193
3.1902578,3.1902578,0.03805156425,0.003805156425,2564.361816,641.0904541,0.0225173384,0.0003283109691
3.2102578,3.2102578,0.04205156118,0.004205156118,2614.391602,653.5979004,0.02285774797,0.0003404109739
3.2302577,3.2302577,0.04605156183,0.004605156183,2655.424805,663.8562012,0.02320886776,0.0003511186223
3.2502577,3.2502577,0.049948439,0.0049948439,2685.844238,671.4610596,0.02356196009,0.0003530920367
3.2702577,3.2702577,0.04594843835,0.004594843835,2349.956787,587.4891968,0.02356196009,0
3.2902579,3.2902579,0.04194843769,0.004194843769,2013.956787,503.4891968,0.02356196009,0
3.3102579,3.3102579,0.03794843704,0.003794843704,1677.956787,419.4891968,0.02356196009,0
3.3302579,3.3302579,0.03394843638,0.003394843638,1341.956787,335.4891968,0.02356196009,0
3.3502579,3.3502579,0.02994843759,0.002994843759,1005.956787,251.4891968,0.02356196009,0
3.3702579,3.3702579,0.02594843693,0.002594843693,669.9567871,167.4891968,0.02356196009,0
3.3902578,3.3902578,0.02194843814,0.002194843814,333.9567871,83.48919678,0.02356196009,0
3.4102578,3.4102578,0.01794843748,0.001794843748,-2.043215513,-0.5108038783,0.02356196009,0
3.4302578,3.4302578,0.01394843776,0.001394843776,-338.0432129,-84.51080322,0.02356196009,0
3.4502578,3.4502578,0.009948437102,0.0009948437102,-674.0432129,-168.5108032,0.02356196009,0
3.4702578,3.4702578,0.005948437378,0.0005948437378,-1010.043213,-252.5108032,0.02356196009,0
3.4902577,3.4902577,0.001948437537,0.0001948437537,-1346.043213,-336.5108032,0.02356196009,0
3.5102577,3.5102577,-0.002051562537,-0.0002051562537,-1597.607666,-399.4019165,0.02366268821,0.0001007288811
3.5302577,3.5302577,-0.006051562726,-0.0006051562726,-1727.341431,-431.8353577,0.02390833944,0.0002456511429
3.5502579,3.5502579,-0.01005156245,-0.001005156245,-1885.466064,-471.3665161,0.02411972173,0.0002113819937
3.5702579,3.5702579,-0.01405156218,-0.001405156218,-2020.363159,-505.0907898,0.02435975894,0.0002400382509
3.5902579,3.5902579,-0.01805156283,-0.001805156283,-2143.339355,-535.8348389,0.02461318672,0.0002534278319
3.6102579,3.6102579,-0.02205156162,-0.002205156162,-2252.866943,-563.2167358,0.02488276735,0.0002695793519
3.6302578,3.6302578,-0.02605156228,-0.002605156228,-2349.243164,-587.310791,0.02516803332,0.0002852665202
3.6502578,3.6502578,-0.03005156294,-0.003005156294,-2432.81958,-608.204895,0.02546853013,0.0003004976606
3.6702578,3.6702578,-0.03405156359,-0.003405156359,-2504.260986,-626.0652466,0.02578346431,0.0003149326949
3.6902578,3.6902578,-0.03805156425,-0.003805156425,-2564.466309,-641.1165771,0.02611176483,0.0003283019178
3.7102578,3.7102578,-0.04205156118,-0.004205156118,-2614.503174,-653.6257935,0.02645216882,0.0003404028539
3.7302577,3.7302577,-0.04605156183,-0.004605156183,-2655.542236,-663.8855591,0.0268032793,0.000351111521
3.7502577,3.7502577,-0.049948439,-0.0049948439,-2685.966797,-671.4916992,0.02715636604,0.000353085954
3.7702577,3.7702577,-0.04594843835,-0.004594843835,-2350.079102,-587.5197754,0.02715636604,0
3.7902579,3.7902579,-0.04194843769,-0.004194843769,-2014.079224,-503.5198059,0.02715636604,0
3.8102579,3.8102579,-0.03794843704,-0.003794843704,-1678.079224,-419.5198059,0.02715636604,0
3.8302579,3.8302579,-0.03394843638,-0.003394843638,-1342.079224,-335.5198059,0.02715636604,0
3.8502579,3.8502579,-0.02994843759,-0.002994843759,-1006.079224,-251.5198059,0.02715636604,0
3.8702579,3.8702579,-0.02594843693,-0.002594843693,-670.0792236,-167.5198059,0.02715636604,0
3.8902578,3.8902578,-0.02194843814,-0.002194843814,-334.0792236,-83.51980591,0.02715636604,0
3.9102578,3.9102578,-0.01794843748,-0.001794843748,1.920791268,0.4801978171,0.02715636604,0
3.9302578,3.9302578,-0.01394843776,-0.001394843776,337.9207764,84.48019409,0.02715636604,0
3.9502578,3.9502578,-0.009948437102,-0.0009948437102,673.9207764,168.4801941,0.02715636604,0
3.9702578,3.9702578,-0.005948437378,-0.0005948437378,1009.920776,252.4801941,0.02715636604,0
3.9902577,3.9902577,-0.001948437537,-0.0001948437537,1345.920776,336.4801941,0.02715636604,0
4.0102577,4.0102577,0.002051562537,0.0002051562537,1597.688354,399.4220886,0.02725685202,0.0001004866062
4.0302577,4.0302577,0.006051562726,0.0006051562726,1727.344727,431.8361816,0.02750259638,0.0002457444207
4.0502577,4.0502577,0.01005156245,0.001005156245,1885.505859,471.3764648,0.02771393396,0.0002113375667
4.0702577,4.0702577,0.01405156218,0.001405156218,2020.407715,505.1019287,0.02795396745,0.0002400337544
4.0902576,4.0902576,0.01805156283,0.001805156283,2143.394043,535.8485107,0.02820738219,0.0002534148516
4.1102576,4.1102576,0.02205156162,0.002205156162,2252.931641,563.2329102,0.02847694978,0.000269567332
4.1302576,4.1302576,0.02605156228,0.002605156228,2349.318115,587.3295288,0.02876220457,0.0002852546168
4.1502576,4.1502576,0.03005156294,0.003005156294,2432.904053,608.2260132,0.02906269208,0.0003004862519
4.170258,4.170258,0.03405156359,0.003405156359,2504.354492,626.088623,0.02937761322,0.0003149220429
4.190258,4.190258,0.03805156425,0.003805156425,2564.567871,641.1419678,0.02970590629,0.0003282921389
4.210258,4.210258,0.04205156118,0.004205156118,2614.612061,653.6530151,0.0300462991,0.0003403941228
4.230258,4.230258,0.04605156183,0.004605156183,2655.657471,663.9143677,0.03039740399,0.0003511038667
4.250258,4.250258,0.049948439,0.0049948439,2686.087402,671.5218506,0.03075048327,0.0003530794056
4.2702579,4.2702579,0.04594843835,0.004594843835,2350.199951,587.5499878,0.03075048327,0
4.2902579,4.2902579,0.04194843769,0.004194843769,2014.199951,503.5499878,0.03075048327,0
4.3102579,4.3102579,0.03794843704,0.003794843704,1678.199951,419.5499878,0.03075048327,0
4.3302579,4.3302579,0.03394843638,0.003394843638,1342.199951,335.5499878,0.03075048327,0
4.3502579,4.3502579,0.02994843759,0.002994843759,1006.200012,251.5500031,0.03075048327,0
4.3702579,4.3702579,0.02594843693,0.002594843693,670.2000122,167.5500031,0.03075048327,0
4.3902578,4.3902578,0.02194843814,0.002194843814,334.1999817,83.54999542,0.03075048327,0
4.4102578,4.4102578,0.01794843748,0.001794843748,-1.800004601,-0.4500011504,0.03075048327,0
4.4302578,4.4302578,0.01394843776,0.001394843776,-337.8000183,-84.45000458,0.03075048327,0
4.4502578,4.4502578,0.009948437102,0.0009948437102,-673.7999878,-168.4499969,0.03075048327,0
4.4702578,4.4702578,0.005948437378,0.0005948437378,-1009.799988,-252.4499969,0.03075048327,0
4.4902577,4.4902577,0.001948437537,0.0001948437537,-1345.800049,-336.4500122,0.03075048327,0
4.5102577,4.5102577,-0.002051562537,-0.0002051562537,-1597.770264,-399.4425659,0.03085072711,0.0001002447825
4.5302577,4.5302577,-0.006051562726,-0.0006051562726,-1727.349365,-431.8373413,0.03109656461,0.0002458376403
4.5502577,4.5502577,-0.01005156245,-0.001005156245,-1885.546875,-471.3867188,0.03130785748,0.0002112933289
4.5702577,4.5702577,-0.01405156218,-0.001405156218,-2020.453125,-505.1132812,0.03154788911,0.0002400293597
4.5902576,4.5902576,-0.01805156283,-0.001805156283,-2143.449707,-535.8624268,0.03180129081,0.0002534020168
4.6102576,4.6102576,-0.02205156162,-0.002205156162,-2252.997314,-563.2493286,0.03207084537,0.0002695554285
4.6302576,4.6302576,-0.02605156228,-0.002605156228,-2349.393555,-587.3483887,0.03235608712,0.0002852428588
4.6502576,4.6502576,-0.03005156294,-0.003005156294,-2432.989014,-608.2472534,0.03265656158,0.0003004750179
4.670258,4.670258,-0.03405156359,-0.003405156359,-2504.448242,-626.1120605,0.03297147527,0.0003149115073
4.690258,4.690258,-0.03805156425,-0.003805156425,-2564.669922,-641.1674805,0.03329975903,0.0003282825055
4.710258,4.710258,-0.04205156118,-0.004205156118,-2614.721191,-653.6802979,0.03364014253,0.0003403854789
4.730258,4.730258,-0.04605156183,-0.004605156183,-2655.773193,-663.9432983,0.03399123996,0.0003510963288
4.750258,4.750258,-0.049948439,-0.0049948439,-2686.208496,-671.552124,0.0343443118,0.0003530729446
4.7702579,4.7702579,-0.04594843835,-0.004594843835,-2350.321045,-587.5802612,0.0343443118,0
4.7902579,4.7902579,-0.04194843769,-0.004194843769,-2014.321045,-503.5802612,0.0343443118,0
4.8102579,4.8102579,-0.03794843704,-0.003794843704,-1678.321045,-419.5802612,0.0343443118,0
4.8302579,4.8302579,-0.03394843638,-0.003394843638,-1342.321045,-335.5802612,0.0343443118,0
4.8502579,4.8502579,-0.02994843759,-0.002994843759,-1006.320984,-251.580246,0.0343443118,0
4.8702579,4.8702579,-0.02594843693,-0.002594843693,-670.3209839,-167.580246,0.0343443118,0
4.8902578,4.8902578,-0.02194843814,-0.002194843814,-334.3209839,-83.58024597,0.0343443118,0
4.9102578,4.9102578,-0.01794843748,-0.001794843748,1.679009318,0.4197523296,0.0343443118,0
4.9302578,4.9302578,-0.01394843776,-0.001394843776,337.6790161,84.41975403,0.0343443118,0
4.9502578,4.9502578,-0.009948437102,-0.0009948437102,673.6790161,168.419754,0.0343443118,0
4.9702578,4.9702578,-0.005948437378,-0.0005948437378,1009.679016,252.419754,0.0343443118,0
4.9902577,4.9902577,-0.001948437537,-0.0001948437537,1345.678955,336.4197388,0.0343443118,0
5.0102577,5.0102577,0.002051562537,0.0002051562537,1597.851929,399.4629822,0.0344443135,0.0001000029588
5.0302577,5.0302577,0.006051562726,0.0006051562726,1727.35376,431.8384399,0.03469024599,0.000245930918
5.0502577,5.0502577,0.01005156245,0.001005156245,1885.587646,471.3969116,0.03490149602,0.0002112490474
5.0702577,5.0702577,0.01405156218,0.001405156218,2020.498413,505.1246033,0.0351415202,0.000240024965
5.0902576,5.0902576,0.01805156283,0.001805156283,2143.505127,535.8762817,0.03539491072,0.0002533891529
5.1102576,5.1102576,0.02205156162,0.002205156162,2253.062744,563.265686,0.0356644541,0.000269543496
5.1302576,5.1302576,0.02605156228,0.002605156228,2349.468994,587.3672485,0.03594968468,0.0002852310718
5.1502576,5.1502576,0.03005156294,0.003005156294,2433.073975,608.2684937,0.03625014797,0.0003004637256
5.170258,5.170258,0.03405156359,0.003405156359,2504.541992,626.135498,0.03656504676,0.0003149009426
5.190258,5.190258,0.03805156425,0.003805156425,2564.771729,641.1929321,0.03689331934,0.000328272843
5.210258,5.210258,0.04205156118,0.004205156118,2614.830322,653.7075806,0.03723369911,0.0003403768351
5.230258,5.230258,0.04605156183,0.004605156183,2655.888672,663.972168,0.03758478537,0.0003510887618
