time,U1,RF_total_positive
0.0,0.0,0.0
0.009999999776482582,0.019999999552965164,1010.0747261047363
0.019999999552965164,0.03999999910593033,1034.71976852417
0.029999999329447746,0.05999999865889549,1057.7259254455566
0.04500000178813934,0.09000000357627869,1090.3978424072266
0.06499999761581421,0.12999999523162842,1130.6092109680176
0.08500000089406967,0.17000000178813934,1167.6075973510742
0.10499999672174454,0.20999999344348907,1201.7101783752441
0.125,0.25,1233.1491394042969
0.14499999582767487,0.28999999165534973,1262.1355743408203
0.16500000655651093,0.33000001311302185,1288.8623809814453
0.1850000023841858,0.3700000047683716,1313.5062675476074
0.20499999821186066,0.4099999964237213,1336.2293853759766
0.22499999403953552,0.44999998807907104,1357.1806030273438
0.24500000476837158,0.49000000953674316,1376.4970741271973
0.26499998569488525,0.47600001096725464,193.88744735717773
0.2849999964237213,0.4440000057220459,-667.4796600341797
0.3050000071525574,0.41200000047683716,-727.4990043640137
0.32499998807907104,0.3799999952316284,-782.9871139526367
0.3449999988079071,0.3479999899864197,-834.80322265625
0.36500000953674316,0.3160000145435333,-883.2503852844238
0.38499999046325684,0.2840000092983246,-928.4810371398926
0.4050000011920929,0.25200000405311584,-970.7900428771973
0.42500001192092896,0.2199999988079071,-1010.4959907531738
0.4449999928474426,0.18799999356269836,-1047.708999633789
0.4650000035762787,0.15600000321865082,-1082.5901794433594
0.48500001430511475,0.12399999797344208,-1115.2891998291016
0.5049999952316284,0.09200000017881393,-1145.9447135925293
0.5249999761581421,0.05999999865889549,-1174.6854286193848
0.5450000166893005,0.02800000086426735,-1201.6313667297363
0.5649999976158142,-0.004000000189989805,-1226.8944969177246
0.5849999785423279,-0.035999998450279236,-1250.5794830322266
0.6050000190734863,-0.06800000369548798,-1272.7842979431152
0.625,-0.10000000149011612,-1293.6007995605469
0.6449999809265137,-0.13199999928474426,-1313.1148567199707
0.6650000214576721,-0.164000004529953,-1331.4072227478027
0.6850000023841858,-0.19599999487400055,-1348.5535202026367
0.7049999833106995,-0.2280000001192093,-1364.624698638916
0.7250000238418579,-0.25999999046325684,-1379.687328338623
0.7450000047683716,-0.2919999957084656,-1393.803955078125
0.7649999856948853,-0.2759999930858612,-42.24153995513916
0.7850000262260437,-0.24400000274181366,654.9487609863281
0.8050000071525574,-0.21199999749660492,715.6256046295166
0.824999988079071,-0.18000000715255737,771.8573188781738
0.8450000286102295,-0.14800000190734863,824.384578704834
0.8650000095367432,-0.11599999666213989,873.5095329284668
0.8849999904632568,-0.08399999886751175,919.3841590881348
0.9049999713897705,-0.052000001072883606,962.2922859191895
0.925000011920929,-0.019999999552965164,1002.5634078979492
0.9449999928474426,0.012000000104308128,1040.3054237365723
0.9649999737739563,0.04399999976158142,1075.6815757751465
0.9850000143051147,0.07599999755620956,1108.8437385559082
1.0049999952316284,0.1080000028014183,1139.932716369629
1.024999976158142,0.14000000059604645,1169.079174041748
1.0449999570846558,0.1720000058412552,1196.404930114746
1.065000057220459,0.20399999618530273,1222.023593902588
1.0850000381469727,0.23600000143051147,1246.0414962768555
1.1050000190734863,0.2680000066757202,1268.5579376220703
1.125,0.30000001192092896,1289.6661338806152
1.1449999809265137,0.3319999873638153,1309.453281402588
1.1649999618530273,0.36399999260902405,1328.0011978149414
1.184999942779541,0.3959999978542328,1345.386604309082
1.2050000429153442,0.42800000309944153,1361.6814613342285
1.225000023841858,0.46000000834465027,1376.9533615112305
1.2450000047683716,0.492000013589859,1391.2655754089355
1.2649999856948853,0.47600001096725464,39.70342254638672
1.284999966621399,0.4440000057220459,-657.3425922393799
1.3049999475479126,0.41200000047683716,-717.8342132568359
1.3250000476837158,0.3799999952316284,-773.9027423858643
1.3450000286102295,0.3479999899864197,-826.2760238647461
1.3650000095367432,0.3160000145435333,-875.263053894043
1.3849999904632568,0.2840000092983246,-921.0090293884277
1.4049999713897705,0.25200000405311584,-963.7939147949219
1.4249999523162842,0.2199999988079071,-1003.9501647949219
1.4450000524520874,0.18799999356269836,-1041.584171295166
1.465000033378601,0.15600000321865082,-1076.8587608337402
1.4850000143051147,0.12399999797344208,-1109.9255065917969
1.5049999952316284,0.09200000017881393,-1140.924934387207
1.524999976158142,0.05999999865889549,-1169.9873733520508
1.5449999570846558,0.02800000086426735,-1197.2343635559082
1.565000057220459,-0.004000000189989805,-1222.7792930603027
1.5850000381469727,-0.035999998450279236,-1246.7280769348145
1.6050000190734863,-0.06800000369548798,-1269.1799011230469
1.625,-0.10000000149011612,-1290.2277183532715
1.6449999809265137,-0.13199999928474426,-1309.958480834961
1.6649999618530273,-0.164000004529953,-1328.453742980957
1.684999942779541,-0.19599999487400055,-1345.7900886535645
1.7050000429153442,-0.2280000001192093,-1362.039249420166
1.725000023841858,-0.25999999046325684,-1377.2686309814453
1.7450000047683716,-0.2919999957084656,-1391.5413627624512
1.7649999856948853,-0.2759999930858612,-39.97911262512207
1.784999966621399,-0.24400000274181366,657.0985927581787
1.8049999475479126,-0.21199999749660492,717.6407432556152
1.8250000476837158,-0.18000000715255737,773.7457180023193
1.8450000286102295,-0.14800000190734863,826.1535987854004
1.8650000095367432,-0.11599999666213989,875.1672172546387
1.8849999904632568,-0.08399999886751175,920.9368667602539
1.9049999713897705,-0.052000001072883606,963.7464408874512
1.9249999523162842,-0.019999999552965164,1003.9248657226562
1.9450000524520874,0.012000000104308128,1041.5798072814941
1.965000033378601,0.04399999976158142,1076.8742866516113
1.9850000143051147,0.07599999755620956,1109.959732055664
2.0,0.10000000149011612,1133.4209823608398
