time,PEEQ_max
0.0,0.0
0.009999999776482582,0.001087868819013238
0.019999999552965164,0.003434025915339589
0.029999999329447746,0.005912213120609522
0.04500000178813934,0.009636322036385536
0.06499999761581421,0.01453495305031538
0.08500000089406967,0.0193643718957901
0.10499999672174454,0.024242473766207695
0.125,0.02933748997747898
0.14499999582767487,0.03438965976238251
0.16500000655651093,0.039392661303281784
0.1850000023841858,0.04434279352426529
0.20499999821186066,0.049237653613090515
0.22499999403953552,0.054075419902801514
0.24500000476837158,0.05885449796915054
0.26499998569488525,0.05885449796915054
0.2849999964237213,0.06159969046711922
0.3050000071525574,0.06514900922775269
0.32499998807907104,0.06914409250020981
0.3449999988079071,0.07331687957048416
0.36500000953674316,0.07759592682123184
0.38499999046325684,0.08192258328199387
0.4050000011920929,0.0862480029463768
0.42500001192092896,0.09056549519300461
0.4449999928474426,0.09486351907253265
0.4650000035762787,0.09913691878318787
0.48500001430511475,0.1033828929066658
0.5049999952316284,0.1075998991727829
0.5249999761581421,0.11178714036941528
0.5450000166893005,0.11594422161579132
0.5649999976158142,0.1200709417462349
0.5849999785423279,0.12416715174913406
0.6050000190734863,0.1282326877117157
0.625,0.1322672963142395
0.6449999809265137,0.1362706422805786
0.6650000214576721,0.14024223387241364
0.6850000023841858,0.1441815197467804
0.7049999833106995,0.1480877548456192
0.7250000238418579,0.15196014940738678
0.7450000047683716,0.1557977795600891
0.7649999856948853,0.1557977795600891
0.7850000262260437,0.15873481333255768
0.8050000071525574,0.16235287487506866
0.824999988079071,0.16635435819625854
0.8450000286102295,0.17052017152309418
0.8650000095367432,0.1747828871011734
0.8849999904632568,0.1790858954191208
0.9049999713897705,0.18338502943515778
0.925000011920929,0.18767444789409637
0.9449999928474426,0.19194303452968597
0.9649999737739563,0.19618584215641022
0.9850000143051147,0.20040008425712585
1.0049999952316284,0.2045842558145523
1.024999976158142,0.20873750746250153
1.0449999570846558,0.21285945177078247
1.065000057220459,0.21694985032081604
1.0850000381469727,0.2210085391998291
1.1050000190734863,0.2250353842973709
1.125,0.22903010249137878
1.1449999809265137,0.23299238085746765
1.1649999618530273,0.2369217574596405
1.184999942779541,0.24081766605377197
1.2050000429153442,0.24467939138412476
1.225000023841858,0.24850617349147797
1.2450000047683716,0.2522971034049988
1.2649999856948853,0.2522971034049988
1.284999966621399,0.2552510201931
1.3049999475479126,0.25889232754707336
1.3250000476837158,0.2629133462905884
1.3450000286102295,0.2670991122722626
1.3650000095367432,0.2713828384876251
1.3849999904632568,0.2757074534893036
1.4049999713897705,0.2800292670726776
1.4249999523162842,0.284342497587204
1.4450000524520874,0.2886360287666321
1.465000033378601,0.2929048240184784
1.4850000143051147,0.29714614152908325
1.5049999952316284,0.3013584315776825
1.524999976158142,0.3055408298969269
1.5449999570846558,0.30969294905662537
1.565000057220459,0.31381455063819885
1.5850000381469727,0.3179054856300354
1.6050000190734863,0.3219655752182007
1.625,0.3259945809841156
1.6449999809265137,0.3299921751022339
1.6649999618530273,0.3339579105377197
1.684999942779541,0.33789119124412537
1.7050000429153442,0.3417913615703583
1.725000023841858,0.3456576466560364
1.7450000047683716,0.34948909282684326
1.7649999856948853,0.34948909282684326
1.784999966621399,0.35242995619773865
1.8049999475479126,0.35605019330978394
1.8250000476837158,0.3600544333457947
1.8450000286102295,0.3642234206199646
1.8650000095367432,0.36848971247673035
1.8849999904632568,0.3727967441082001
1.9049999713897705,0.3771001696586609
1.9249999523162842,0.38139405846595764
1.9450000524520874,0.3856673240661621
1.965000033378601,0.38991492986679077
1.9850000143051147,0.3941341042518616
2.0,0.3972817361354828
