cycle,frame_time,frame_time_error,step_name,STATEV1_end,STATEV2_end,STATEV3_end,STATEV4_end,STATEV5_end,STATEV6_end,STATEV7_end,STATEV8_end,STATEV9_end,STATEV10_end,STATEV11_end,STATEV12_end,STATEV13_end,STATEV14_end,STATEV15_end,Delta_STATEV1,Delta_STATEV2,Delta_STATEV3,Delta_STATEV4,Delta_STATEV5,Delta_STATEV6,Delta_STATEV7,Delta_STATEV8,Delta_STATEV9,Delta_STATEV10,Delta_STATEV11,Delta_STATEV12,Delta_STATEV13,Delta_STATEV14,Delta_STATEV15,S11,S22,S33,S12,S13,S23,Delta_S11,Delta_S22,Delta_S33,Delta_S12,Delta_S13,Delta_S23,RIGHT_FACE_U1_AVG,RIGHT_FACE_RF1_SUM
1342,1341.99023438,-0.009765625,CYCLIC_5000,8.81859493256,-79.8714904785,39.9357452393,39.9357452393,-1.55345345887e-15,2.55015586067e-15,-1.71828765529e-15,-0.00151839456521,0.000759197282605,0.000759197282605,-2.51865833647e-19,1.54032290053e-18,1.43196279605e-19,71.3124160767,0,0.00607395172119,0.00369262695312,-0.00184631347656,-0.00184631347656,2.01523332571e-17,-4.72993190089e-16,4.56672701536e-17,1.50525011122e-07,-7.52625055611e-08,-7.52625055611e-08,-6.81101647287e-20,3.31195620942e-20,1.0175223032e-20,0.0390853881836,0,277.945678711,-7.77156117238e-15,-7.1054273576e-15,-1.25287210268e-14,5.9854208245e-15,3.71231406194e-15,-0.0315856933594,-4.66293670343e-15,-1.7763568394e-15,-1.09457143865e-14,7.49896217362e-15,1.33232459252e-15,-0.00194843765348,1111.78271484
1343,1342.99023438,-0.009765625,CYCLIC_5000,8.8246679306,-79.8677978516,39.9338989258,39.9338989258,-5.60382103689e-16,1.9927701443e-15,-1.78302050715e-15,-0.00151824415661,0.000759122078307,0.000759122078307,-3.10344439802e-19,1.53950549099e-18,1.38077841071e-19,71.3514862061,0,0.00607299804688,0.00369262695312,-0.00184631347656,-0.00184631347656,9.93071355183e-16,-5.57385716367e-16,-6.47328518676e-17,1.504085958e-07,-7.52042979002e-08,-7.52042979002e-08,-5.84786061543e-20,-8.17409541567e-22,-5.11843853411e-21,0.0390701293945,0,277.914093018,-9.7699626167e-15,-3.5527136788e-15,-4.66428607985e-15,-2.65237663054e-15,3.49581730445e-15,-0.0315856933594,-1.99840144433e-15,3.5527136788e-15,7.86443494691e-15,-8.63779745504e-15,-2.16496757496e-16,-0.00194843765348,1111.65637207
1344,1343.99023438,-0.009765625,CYCLIC_5000,8.83074092865,-79.8640975952,39.9320487976,39.9320487976,-1.49970138993e-15,1.67658345211e-15,-1.86800696183e-15,-0.00151809374802,0.000759046874009,0.000759046874009,-3.16207347349e-19,1.49308496805e-18,1.33569771356e-19,71.3905487061,0,0.00607299804688,0.00370025634766,-0.00185012817383,-0.00185012817383,-9.39319286242e-16,-3.16186692184e-16,-8.49864546757e-17,1.504085958e-07,-7.52042979002e-08,-7.52042979002e-08,-5.86290754776e-21,-4.64205229465e-20,-4.50806971493e-21,0.0390625,0,277.882507324,-1.7763568394e-15,4.4408920985e-15,-1.79732113315e-15,3.37113422005e-15,1.93217151466e-15,-0.0315856933594,7.9936057773e-15,7.9936057773e-15,2.8669649467e-15,6.02351085058e-15,-1.56364578978e-15,-0.00194843765348,1111.5300293
1345,1344.99023438,-0.009765625,CYCLIC_5000,8.83681297302,-79.8604049683,39.9302024841,39.9302024841,4.27688039176e-15,7.73333788419e-16,-1.15043179113e-15,-0.00151794345584,0.000758971727919,0.000758971727919,-2.27342616822e-19,1.44977896105e-18,1.51385739255e-19,71.4295883179,0,0.00607204437256,0.00369262695312,-0.00184631347656,-0.00184631347656,5.77658178169e-15,-9.03249663696e-16,7.17575170701e-16,1.50292180479e-07,-7.51460902393e-08,-7.51460902393e-08,8.88647305273e-20,-4.33060069944e-20,1.78159678984e-20,0.0390396118164,0,277.850952148,1.55431223448e-15,8.881784197e-16,-1.50235351163e-14,7.95940507505e-15,4.49314021412e-15,-0.0315551757812,3.33066907388e-15,-3.5527136788e-15,-1.32262139832e-14,4.588270855e-15,2.56096869946e-15,-0.00194843765348,1111.40380859
1346,1345.99023438,-0.009765625,CYCLIC_5000,8.84288406372,-79.8567199707,39.9283599854,39.9283599854,6.23017417429e-16,1.95214247368e-15,-1.43768683554e-15,-0.00151779328007,0.000758896640036,0.000758896640036,-2.31199146095e-19,1.4848760018e-18,1.60474961384e-19,71.4686126709,0,0.00607109069824,0.00368499755859,-0.0018424987793,-0.0018424987793,-3.65386297433e-15,1.17880868526e-15,-2.87255044409e-16,1.50175765157e-07,-7.50878825784e-08,-7.50878825784e-08,-3.85652927322e-21,3.50970407461e-20,9.08922212945e-21,0.0390243530273,0,277.819396973,-4.4408920985e-15,-6.2172489379e-15,-7.04177971376e-15,-8.05350049609e-15,7.89939105945e-15,-0.0315551757812,-5.99520433298e-15,-7.1054273576e-15,7.98175540256e-15,-1.60129055711e-14,3.40625084533e-15,-0.00194843765348,1111.27758789
1347,1346.99023438,-0.009765625,CYCLIC_5000,8.84895515442,-79.8530273438,39.9265136719,39.9265136719,5.721352235e-16,1.53702079139e-15,-1.48877967845e-15,-0.00151764310431,0.000758821552154,0.000758821552154,-2.95240147666e-19,1.42057201495e-18,1.61552231654e-19,71.5076217651,0,0.00607109069824,0.00369262695312,-0.00184631347656,-0.00184631347656,-5.08821939295e-17,-4.15121682288e-16,-5.10928429171e-17,1.50175765157e-07,-7.50878825784e-08,-7.50878825784e-08,-6.40410015705e-20,-6.43039868441e-20,1.07727026971e-21,0.0390090942383,0,277.787872314,-1.7763568394e-15,-7.9936057773e-15,-4.4745067863e-15,-6.7265342737e-15,5.77555937239e-15,-0.0315246582031,2.6645352591e-15,-1.7763568394e-15,2.56727292746e-15,1.32696622239e-15,-2.12383168706e-15,-0.00194843765348,1111.15148926
1348,1347.99023438,-0.009765625,CYCLIC_5000,8.85502529144,-79.8493347168,39.9246673584,39.9246673584,-1.66761376115e-15,2.60554324748e-15,-1.88952511307e-15,-0.00151749304496,0.000758746522479,0.000758746522479,-3.13572696319e-19,1.41431359229e-18,1.64456427241e-19,71.5466156006,0,0.00607013702393,0.00369262695312,-0.00184631347656,-0.00184631347656,-2.23974898465e-15,1.06852245609e-15,-4.00745434616e-16,1.50059349835e-07,-7.50296749175e-08,-7.50296749175e-08,-1.83325486532e-20,-6.25842266518e-21,2.90419558776e-21,0.0389938354492,0,277.756347656,-6.88338275268e-15,-9.7699626167e-15,-5.41699147933e-15,-4.80478989344e-15,2.86534675974e-16,-0.0315246582031,-5.10702591328e-15,-1.7763568394e-15,-9.42484693034e-16,1.92174438026e-15,-5.48902469642e-15,-0.00194843765348,1111.02539062
1349,1348.99023438,-0.009765625,CYCLIC_5000,8.86109542847,-79.8456420898,39.9228210449,39.9228210449,1.59479391764e-15,-1.67856279275e-16,-1.70885178766e-15,-0.00151734298561,0.000758671492804,0.000758671492804,-2.38375065541e-19,1.35166942089e-18,1.64957204323e-19,71.5855941772,0,0.00607013702393,0.00369262695312,-0.00184631347656,-0.00184631347656,3.26240767879e-15,-2.77339952675e-15,1.80673325407e-16,1.50059349835e-07,-7.50296749175e-08,-7.50296749175e-08,7.51976307784e-20,-6.26441713968e-20,5.00777081544e-22,0.0389785766602,0,277.724853516,-8.881784197e-16,2.6645352591e-15,-5.30535184867e-15,-2.71974751358e-15,1.84758908095e-15,-0.031494140625,5.99520433298e-15,1.24344978758e-14,1.11639630662e-16,2.08504237986e-15,1.56105440498e-15,-0.00194843765348,1110.89941406
1350,1349.99023438,-0.009765625,CYCLIC_5000,8.86716461182,-79.8419494629,39.9209747314,39.9209747314,-2.78396984281e-15,1.51678904549e-15,-2.14900104278e-15,-0.00151719304267,0.000758596521337,0.000758596521337,-3.26593585448e-19,1.35454968963e-18,1.5634609905e-19,71.6245498657,0,0.00606918334961,0.00369262695312,-0.00184631347656,-0.00184631347656,-4.37876376045e-15,1.68464532476e-15,-4.40149255121e-16,1.49942934513e-07,-7.49714672565e-08,-7.49714672565e-08,-8.82185199075e-20,2.8802687423e-21,-8.61110527304e-21,0.0389556884766,0,277.693359375,-6.66133814775e-16,-8.881784197e-16,-1.13351835503e-14,1.23792280231e-14,1.81901588031e-15,-0.031494140625,2.22044604925e-16,-3.5527136788e-15,-6.0298317016e-15,1.50989755367e-14,-2.85732006377e-17,-0.00194843765348,1110.7734375
1351,1350.99023438,-0.009765625,CYCLIC_5000,8.87323284149,-79.8382644653,39.9191322327,39.9191322327,5.20373208838e-16,1.33039902524e-15,-1.63444186892e-15,-0.00151704321615,0.000758521608077,0.000758521608077,-3.0038152269e-19,1.36796089815e-18,1.60357543742e-19,71.6634979248,0,0.00606822967529,0.00368499755859,-0.0018424987793,-0.0018424987793,3.30434305165e-15,-1.86390020251e-16,5.14559173861e-16,1.49826519191e-07,-7.49132595956e-08,-7.49132595956e-08,2.62120627577e-20,1.34112085183e-20,4.01144469232e-21,0.038948059082,0,277.661895752,-1.42108547152e-14,-9.7699626167e-15,-4.10150838666e-15,-1.14232036143e-14,3.58260965373e-15,-0.0314636230469,-1.35447209004e-14,-8.881784197e-15,7.23367516362e-15,-2.38024316373e-14,1.76359377342e-15,-0.00194843765348,1110.64758301
1352,1351.99023438,-0.009765625,CYCLIC_5000,8.87930107117,-79.8345718384,39.9172859192,39.9172859192,2.16939807675e-15,1.7421205353e-15,-1.8397658648e-15,-0.00151689338963,0.000758446694817,0.000758446694817,-2.90406819063e-19,1.35852010488e-18,1.48566174583e-19,71.7024307251,0,0.00606822967529,0.00369262695312,-0.00184631347656,-0.00184631347656,1.64902486791e-15,4.11721510058e-16,-2.05323995875e-16,1.49826519191e-07,-7.49132595956e-08,-7.49132595956e-08,9.97470362711e-21,-9.44079327683e-21,-1.17913691591e-20,0.038932800293,0,277.630432129,6.66133814775e-16,7.1054273576e-15,5.63538377745e-15,-1.4485226898e-16,4.75191222058e-15,-0.0314636230469,1.487698853e-14,1.68753899743e-14,9.73689216411e-15,1.12783513453e-14,1.16930256684e-15,-0.00194843765348,1110.52172852
1353,1352.99023438,-0.009765625,CYCLIC_5000,8.88536834717,-79.8308868408,39.9154434204,39.9154434204,-1.10896057496e-15,1.91736184503e-15,-2.2173955792e-15,-0.00151674367953,0.000758371839765,0.000758371839765,-3.49456376134e-19,1.37796816798e-18,1.35272332008e-19,71.7413482666,0,0.00606727600098,0.00368499755859,-0.0018424987793,-0.0018424987793,-3.2783586517e-15,1.75241309734e-16,-3.77629714407e-16,1.49710103869e-07,-7.48550519347e-08,-7.48550519347e-08,-5.90495570708e-20,1.94480631016e-20,-1.32938425754e-20,0.0389175415039,0,277.598999023,5.77315972805e-15,3.5527136788e-15,1.52340322005e-14,2.93067989327e-15,6.90793082628e-15,-0.0314331054688,5.10702591328e-15,-3.5527136788e-15,9.59864842303e-15,3.07553216225e-15,2.1560186057e-15,-0.00194843765348,1110.39599609
1354,1353.99023438,-0.009765625,CYCLIC_5000,8.89143466949,-79.8271942139,39.9135971069,39.9135971069,1.99665804383e-15,2.25468664146e-15,-1.43382776335e-15,-0.00151659408584,0.000758297042921,0.000758297042921,-2.37623896687e-19,1.38258170322e-18,1.61588627601e-19,71.7802429199,0,0.00606632232666,0.00369262695312,-0.00184631347656,-0.00184631347656,3.10561861878e-15,3.3732479643e-16,7.8356781585e-16,1.49593688548e-07,-7.47968442738e-08,-7.47968442738e-08,1.11832479447e-19,4.61353524303e-21,2.63162955928e-20,0.0388946533203,0,277.567565918,3.77475828373e-15,3.5527136788e-15,-9.45884455644e-15,-6.35351528388e-15,2.98181008422e-15,-0.0314331054688,-1.99840144433e-15,0,-2.46928767569e-14,-9.28419517715e-15,-3.92612074206e-15,-0.00194843765348,1110.27026367
1355,1354.99023438,-0.009765625,CYCLIC_5000,8.89750099182,-79.8235092163,39.9117546082,39.9117546082,2.11587579527e-15,6.84275810044e-16,-1.62184631033e-15,-0.00151644449215,0.000758222246077,0.000758222246077,-2.62718360889e-19,1.3698253374e-18,1.55394518228e-19,71.8191299438,0,0.00606632232666,0.00368499755859,-0.0018424987793,-0.0018424987793,1.19217751442e-16,-1.57041083141e-15,-1.88018546971e-16,1.49593688548e-07,-7.47968442738e-08,-7.47968442738e-08,-2.50944642019e-20,-1.27563658165e-20,-6.19410937256e-21,0.0388870239258,0,277.536132812,-7.9936057773e-15,-5.3290705182e-15,-2.69128262199e-14,5.64000246944e-15,5.95900251539e-16,-0.0314331054688,-1.1768364061e-14,-8.881784197e-15,-1.74539816634e-14,1.19935177533e-14,-2.38590983268e-15,-0.00194843765348,1110.14453125
1356,1355.99023438,-0.009765625,CYCLIC_5000,8.90356636047,-79.8198242188,39.9099121094,39.9099121094,-1.19248635823e-15,2.19034006309e-15,-1.82962637418e-15,-0.00151629489847,0.000758147449233,0.000758147449233,-3.21162765468e-19,1.42086835241e-18,1.59624897595e-19,71.8579940796,0,0.00606536865234,0.00368499755859,-0.0018424987793,-0.0018424987793,-3.3083621535e-15,1.50606425304e-15,-2.07780063859e-16,1.49593688548e-07,-7.47968442738e-08,-7.47968442738e-08,-5.84444045786e-20,5.10430150046e-20,4.23037936718e-21,0.0388641357422,0,277.504730225,-1.33226762955e-15,2.6645352591e-15,-7.38500519978e-15,-1.08295809284e-16,5.2915831693e-15,-0.0314025878906,6.66133814775e-15,7.9936057773e-15,1.95278210201e-14,-5.74829827873e-15,4.69568291776e-15,-0.00194843765348,1110.0189209
1357,1356.99023438,-0.009765625,CYCLIC_5000,8.90963077545,-79.8161392212,39.9080696106,39.9080696106,-2.25275677615e-15,1.60177076921e-15,-1.93599794795e-15,-0.00151614542119,0.000758072710596,0.000758072710596,-2.56398288025e-19,1.39153298652e-18,1.72357120078e-19,71.8968505859,0,0.00606441497803,0.00368499755859,-0.0018424987793,-0.0018424987793,-1.06027041792e-15,-5.88569293877e-16,-1.06371573767e-16,1.49477273226e-07,-7.47386366129e-08,-7.47386366129e-08,6.47644774429e-20,-2.93353658881e-20,1.27322224824e-20,0.0388565063477,0,277.473358154,-5.55111512313e-15,-3.5527136788e-15,-1.193339599e-14,-1.44442140656e-14,-5.53592782238e-16,-0.0313720703125,-4.21884749358e-15,-6.2172489379e-15,-4.54839079022e-15,-1.43359182564e-14,-5.84517595153e-15,-0.00194843765348,1109.89343262
1358,1357.99023438,-0.009765625,CYCLIC_5000,8.91569519043,-79.8124465942,39.9062232971,39.9062232971,-1.97218676722e-15,1.97313773376e-15,-1.71846789463e-15,-0.00151599606033,0.000757998030167,0.000757998030167,-3.1438880289e-19,1.36552317104e-18,1.77164493465e-19,71.9356842041,0,0.00606441497803,0.00369262695312,-0.00184631347656,-0.00184631347656,2.80570008926e-16,3.71366964553e-16,2.17530053319e-16,1.49360857904e-07,-7.4680428952e-08,-7.4680428952e-08,-5.79905148649e-20,-2.60098154823e-20,4.80737338735e-21,0.0388336181641,0,277.441986084,-1.13242748512e-14,-9.7699626167e-15,6.87975136361e-15,-4.59404783146e-16,2.50958630445e-15,-0.0313720703125,-5.77315972805e-15,-6.2172489379e-15,1.88131473536e-14,1.39848092825e-14,3.06317908669e-15,-0.00194843765348,1109.76794434
1359,1358.99023438,-0.009765625,CYCLIC_5000,8.92175865173,-79.8087615967,39.9043807983,39.9043807983,8.05410687903e-16,2.3778226665e-15,-1.45932826264e-15,-0.00151584669948,0.000757923349738,0.000757923349738,-2.78017420132e-19,1.41107244016e-18,1.80239941289e-19,71.9745025635,0,0.00606346130371,0.00368499755859,-0.0018424987793,-0.0018424987793,2.77759745513e-15,4.04684932741e-16,2.59139631992e-16,1.49360857904e-07,-7.4680428952e-08,-7.4680428952e-08,3.63713827578e-20,4.55492691169e-20,3.07544782395e-21,0.038818359375,0,277.410614014,-2.22044604925e-16,-7.1054273576e-15,4.9082407272e-15,9.39644353334e-16,3.21002432493e-15,-0.0313720703125,1.11022302463e-14,2.6645352591e-15,-1.97151063641e-15,1.39904913648e-15,7.00438020482e-16,-0.00194843765348,1109.64245605
1360,1359.99023438,-0.009765625,CYCLIC_5000,8.92782211304,-79.8050765991,39.9025382996,39.9025382996,1.29875677111e-15,1.21920133071e-15,-1.72031586906e-15,-0.00151569745503,0.000757848727517,0.000757848727517,-2.78270408152e-19,1.35121139548e-18,1.82786630062e-19,72.0133132935,0,0.00606346130371,0.00368499755859,-0.0018424987793,-0.0018424987793,4.93346083211e-16,-1.1586213358e-15,-2.6098760642e-16,1.49244442582e-07,-7.46222212911e-08,-7.46222212911e-08,-2.52988020471e-22,-5.98610446777e-20,2.54668877325e-21,0.0388107299805,0,277.379272461,0,-8.881784197e-16,6.82624350207e-15,4.01609533457e-15,3.35450955071e-15,-0.0313415527344,2.22044604925e-16,6.2172489379e-15,1.91800277486e-15,3.07645098124e-15,1.44485225781e-16,-0.00194843765348,1109.51708984
1361,1360.99023438,-0.009765625,CYCLIC_5000,8.93388462067,-79.8013916016,39.9006958008,39.9006958008,2.01635834098e-16,3.29148943255e-16,-2.01925850238e-15,-0.00151554832701,0.000757774163503,0.000757774163503,-2.65863002694e-19,1.30320982019e-18,1.76510251762e-19,72.0521011353,0,0.00606250762939,0.00368499755859,-0.0018424987793,-0.0018424987793,-1.09712093702e-15,-8.90052387452e-16,-2.98942633317e-16,1.4912802726e-07,-7.45640136302e-08,-7.45640136302e-08,1.24074054579e-20,-4.80015752898e-20,-6.27637830059e-21,0.0387878417969,0,277.347961426,-8.21565038223e-15,-4.4408920985e-15,-8.85234887564e-15,-1.85201959663e-14,4.26010423174e-16,-0.0313110351562,-8.21565038223e-15,-3.5527136788e-15,-1.56785923777e-14,-2.25362913009e-14,-2.92849912754e-15,-0.00194843765348,1109.3918457
1362,1361.99023438,-0.009765625,CYCLIC_5000,8.93994617462,-79.797706604,39.898853302,39.898853302,-2.73948921122e-16,2.33829432554e-15,-1.94012962743e-15,-0.00151539919898,0.00075769959949,0.00075769959949,-2.1724113888e-19,1.34091353969e-18,1.64262259517e-19,72.0908737183,0,0.00606155395508,0.00368499755859,-0.0018424987793,-0.0018424987793,-4.7558475522e-16,2.00914538228e-15,7.91288749466e-17,1.4912802726e-07,-7.45640136302e-08,-7.45640136302e-08,4.8621863814e-20,3.77037195008e-20,-1.22479922442e-20,0.0387725830078,0,277.316650391,-4.21884749358e-15,-3.5527136788e-15,-1.00234433672e-14,2.89170690152e-15,2.77225937408e-15,-0.0313110351562,3.99680288865e-15,8.881784197e-16,-1.17109449151e-15,2.14119028678e-14,2.34624895091e-15,-0.00194843765348,1109.26660156
1363,1362.99023438,-0.009765625,CYCLIC_5000,8.94600772858,-79.7940216064,39.8970108032,39.8970108032,-4.65802678596e-16,2.70954336391e-15,-1.96470619575e-15,-0.00151525018737,0.000757625093684,0.000757625093684,-2.59340557549e-19,1.37984523466e-18,1.64404537814e-19,72.1296386719,0,0.00606155395508,0.00368499755859,-0.0018424987793,-0.0018424987793,-1.91853757474e-16,3.71249038376e-16,-2.45765683204e-17,1.49011611938e-07,-7.45058059692e-08,-7.45058059692e-08,-4.20994186682e-20,3.89316949695e-20,1.42278296533e-22,0.0387649536133,0,277.285339355,-1.11022302463e-15,1.7763568394e-15,1.46788219029e-15,-2.70457593589e-15,5.63978128796e-15,-0.0313110351562,3.10862446895e-15,5.3290705182e-15,1.14913255575e-14,-5.5962828374e-15,2.86752191388e-15,-0.00194843765348,1109.14135742
1364,1363.99023438,-0.009765625,CYCLIC_5000,8.95206832886,-79.7903442383,39.8951721191,39.8951721191,3.75172066839e-15,2.03024754057e-15,-1.61803279594e-15,-0.00151510117576,0.000757550587878,0.000757550587878,-2.62757960545e-19,1.38416063591e-18,1.64767725033e-19,72.1683807373,0,0.00606060028076,0.00367736816406,-0.00183868408203,-0.00183868408203,4.21752334699e-15,-6.79295823347e-16,3.46673399807e-16,1.49011611938e-07,-7.45058059692e-08,-7.45058059692e-08,-3.41740299671e-21,4.31540125569e-21,3.63187218873e-22,0.0387420654297,0,277.254058838,1.33226762955e-15,-1.7763568394e-15,5.48768437266e-15,-7.73742426229e-15,3.9477141017e-15,-0.0312805175781,2.44249065418e-15,-3.5527136788e-15,4.01980218236e-15,-5.03284832641e-15,-1.69206718627e-15,-0.00194843765348,1109.01623535
1365,1364.99023438,-0.009765625,CYCLIC_5000,8.95812892914,-79.7866592407,39.8933296204,39.8933296204,-4.62246593574e-16,5.09203901523e-16,-1.46114965479e-15,-0.00151495228056,0.000757476140279,0.000757476140279,-2.54826345371e-19,1.30542004678e-18,1.67416854955e-19,72.2071075439,0,0.00606060028076,0.00368499755859,-0.0018424987793,-0.0018424987793,-4.21396726196e-15,-1.52104363904e-15,1.56883141151e-16,1.48895196617e-07,-7.44475983083e-08,-7.44475983083e-08,7.93161517392e-21,-7.87405891292e-20,2.64912992223e-21,0.0387268066406,0,277.222808838,3.10862446895e-15,6.2172489379e-15,-7.32137898984e-15,5.77324167849e-15,4.6144092065e-15,-0.03125,1.7763568394e-15,7.9936057773e-15,-1.28090633625e-14,1.35106659408e-14,6.66695104797e-16,-0.00194843765348,1108.89123535
1366,1365.99023438,-0.009765625,CYCLIC_5000,8.96418762207,-79.7829742432,39.8914871216,39.8914871216,2.49102041427e-15,2.06075183736e-15,-1.68109838257e-15,-0.00151480350178,0.000757401750889,0.000757401750889,-2.34048725144e-19,1.33845368549e-18,1.70559409422e-19,72.2458190918,0,0.00605869293213,0.00368499755859,-0.0018424987793,-0.0018424987793,2.95326700785e-15,1.55154793583e-15,-2.19948727776e-16,1.48778781295e-07,-7.43893906474e-08,-7.43893906474e-08,2.07776202269e-20,3.30336387081e-20,3.14255446673e-21,0.0387115478516,0,277.19152832,-2.22044604925e-15,-6.2172489379e-15,-3.64308023581e-16,-4.22795330952e-15,5.67173711468e-15,-0.0312805175781,-5.3290705182e-15,-1.24344978758e-14,6.95707096626e-15,-1.0001194988e-14,1.05732790818e-15,-0.00194843765348,1108.76611328
1367,1366.99023438,-0.009765625,CYCLIC_5000,8.97024726868,-79.779296875,39.8896484375,39.8896484375,3.05304047289e-15,1.13682310172e-15,-1.36341383359e-15,-0.001514654723,0.000757327361498,0.000757327361498,-1.72681517049e-19,1.28642172437e-18,1.7330559251e-19,72.2845153809,0,0.00605964660645,0.00367736816406,-0.00183868408203,-0.00183868408203,5.62020058614e-16,-9.23928735641e-16,3.17684548976e-16,1.48778781295e-07,-7.43893906474e-08,-7.43893906474e-08,6.1367208095e-20,-5.20319611257e-20,2.74618308813e-21,0.0386962890625,0,277.160308838,-2.6645352591e-15,-3.5527136788e-15,-7.22877504824e-15,-8.40244690054e-15,1.12326722613e-15,-0.0312194824219,-4.4408920985e-16,2.6645352591e-15,-6.86446702466e-15,-4.17449359102e-15,-4.54846988854e-15,-0.00194843765348,1108.64123535
1368,1367.99023438,-0.009765625,CYCLIC_5000,8.97630500793,-79.7756118774,39.8878059387,39.8878059387,-9.52984917526e-16,3.41258669561e-15,-1.66471604738e-15,-0.00151450606063,0.000757253030315,0.000757253030315,-1.46067707855e-19,1.35355534099e-18,1.78252492849e-19,72.3231964111,0,0.00605773925781,0.00368499755859,-0.0018424987793,-0.0018424987793,-4.00602539041e-15,2.2757635939e-15,-3.01302213784e-16,1.48662365973e-07,-7.43311829865e-08,-7.43311829865e-08,2.66138091947e-20,6.71336166233e-20,4.946900339e-21,0.0386810302734,0,277.129058838,-4.4408920985e-15,-4.4408920985e-15,-1.44312495646e-14,3.53544934739e-16,4.12114541948e-15,-0.03125,-1.7763568394e-15,-8.881784197e-16,-7.20247451641e-15,8.75599183528e-15,2.99787819335e-15,-0.00194843765348,1108.51623535
1369,1368.99023438,-0.009765625,CYCLIC_5000,8.98236274719,-79.7719345093,39.8859672546,39.8859672546,1.83975953687e-15,2.59151161566e-15,-1.58539490753e-15,-0.00151435739826,0.000757178699132,0.000757178699132,-1.43381634301e-19,1.3841610495e-18,1.85892350758e-19,72.3618621826,0,0.00605773925781,0.00367736816406,-0.00183868408203,-0.00183868408203,2.79274445439e-15,-8.21075079955e-16,7.93211398451e-17,1.48662365973e-07,-7.43311829865e-08,-7.43311829865e-08,2.68607355322e-21,3.06057085139e-20,7.639857909e-21,0.0386657714844,0,277.097869873,-2.22044604925e-16,-3.5527136788e-15,2.16569939819e-15,1.97730767696e-15,3.05805808431e-15,-0.0311889648438,4.21884749358e-15,8.881784197e-16,1.65969489628e-14,1.62376274222e-15,-1.06308733518e-15,-0.00194843765348,1108.39147949
1370,1369.99023438,-0.009765625,CYCLIC_5000,8.98842048645,-79.7682495117,39.8841247559,39.8841247559,4.40969163989e-16,2.00261162159e-15,-2.34068916892e-15,-0.00151420885231,0.000757104426157,0.000757104426157,-1.00873809746e-19,1.43595000048e-18,1.79701319887e-19,72.4005126953,0,0.00605773925781,0.00368499755859,-0.0018424987793,-0.0018424987793,-1.39879037288e-15,-5.88899994068e-16,-7.55294261389e-16,1.48545950651e-07,-7.42729753256e-08,-7.42729753256e-08,4.25078245554e-20,5.17889509713e-20,-6.19103087127e-21,0.0386505126953,0,277.066650391,3.77475828373e-15,-3.5527136788e-15,-1.67360716363e-15,5.74211898809e-15,6.89732764138e-15,-0.0312194824219,3.99680288865e-15,0,-3.83930656182e-15,3.76481131113e-15,3.83926955707e-15,-0.00194843765348,1108.26660156
1371,1370.99023438,-0.009765625,CYCLIC_5000,8.99447631836,-79.7645721436,39.8822860718,39.8822860718,2.00068114086e-15,2.82731331654e-15,-1.64391695483e-15,-0.00151406030636,0.000757030153181,0.000757030153181,-2.1551549472e-20,1.44786807044e-18,1.86563876012e-19,72.4391479492,0,0.00605583190918,0.00367736816406,-0.00183868408203,-0.00183868408203,1.55971197687e-15,8.24701694946e-16,6.96772214087e-16,1.48545950651e-07,-7.42729753256e-08,-7.42729753256e-08,7.93222602742e-20,1.19180699645e-20,6.86255612582e-21,0.0386352539062,0,277.035491943,3.5527136788e-15,-5.3290705182e-15,-2.01444541302e-15,-6.26134999947e-15,5.82297843737e-15,-0.0311584472656,-2.22044604925e-16,-1.7763568394e-15,-3.4083824939e-16,-1.20034689876e-14,-1.074349204e-15,-0.00194843765348,1108.14196777
1372,1371.99023438,-0.009765625,CYCLIC_5000,9.00053310394,-79.760887146,39.880443573,39.880443573,2.19024621448e-16,2.87615607805e-15,-1.98686796744e-15,-0.00151391187683,0.000756955938414,0.000756955938414,-7.99034200858e-20,1.500581008e-18,1.72340789723e-19,72.4777679443,0,0.0060567855835,0.00368499755859,-0.0018424987793,-0.0018424987793,-1.78165651941e-15,4.88427615177e-17,-3.42951012604e-16,1.48429535329e-07,-7.42147676647e-08,-7.42147676647e-08,-5.83518706138e-20,5.27129375649e-20,-1.42230862895e-20,0.0386199951172,0,277.004302979,-2.44249065418e-15,-2.6645352591e-15,-7.48129685152e-15,-1.01970662219e-14,4.37487454581e-15,-0.0311889648438,-5.99520433298e-15,2.6645352591e-15,-5.4668514385e-15,-3.93571622245e-15,-1.44810389157e-15,-0.00194843765348,1108.01721191
